sub_id,x,y,t,trial_id
052212_2,NA,NA,32535.865,1
052212_2,NA,NA,32544.264,1
052212_2,NA,NA,32552.643,1
052212_2,NA,NA,32560.869,1
052212_2,NA,NA,32569.222,1
052212_2,NA,NA,32577.643,1
052212_2,NA,NA,32586.007,1
052212_2,NA,NA,32594.21,1
052212_2,NA,NA,32602.615,1
052212_2,NA,NA,32610.953,1
052212_2,NA,NA,32619.407,1
052212_2,NA,NA,32627.661,1
052212_2,NA,NA,32636.008,1
052212_2,NA,NA,32644.332,1
052212_2,NA,NA,32653.404,1
052212_2,NA,NA,32660.992,1
052212_2,NA,NA,32669.379,1
052212_2,NA,NA,32677.712,1
052212_2,NA,NA,32686.148,1
052212_2,NA,NA,32694.315,1
052212_2,NA,NA,32702.727,1
052212_2,NA,NA,32711.062,1
052212_2,NA,NA,32719.366,1
052212_2,NA,NA,32727.723,1
052212_2,NA,NA,32736.134,1
052212_2,NA,NA,32744.487,1
052212_2,NA,NA,32752.745,1
052212_2,NA,NA,32761.139,1
052212_2,NA,NA,32769.489,1
052212_2,NA,NA,32777.857,1
052212_2,NA,NA,32786.108,1
052212_2,NA,NA,32794.438,1
052212_2,NA,NA,32802.865,1
052212_2,NA,NA,32811.241,1
052212_2,NA,NA,32819.513,1
052212_2,NA,NA,32827.953,1
052212_2,NA,NA,32836.256,1
052212_2,NA,NA,32844.455,1
052212_2,NA,NA,32852.868,1
052212_2,NA,NA,32861.257,1
052212_2,NA,NA,33027.624,1
052212_2,NA,NA,33100.349,1
052212_2,NA,NA,33108.374,1
052212_2,NA,NA,33117.271,1
052212_2,NA,NA,33125.127,1
052212_2,NA,NA,33133.507,1
052212_2,NA,NA,33141.701,1
052212_2,NA,NA,33150.56,1
052212_2,NA,NA,33158.518,1
052212_2,NA,NA,33166.737,1
052212_2,NA,NA,33175.048,1
052212_2,NA,NA,33183.477,1
052212_2,NA,NA,33191.881,1
052212_2,NA,NA,33200.108,1
052212_2,NA,NA,33208.716,1
052212_2,NA,NA,33216.971,1
052212_2,NA,NA,33225.23,1
052212_2,NA,NA,33233.499,1
052212_2,NA,NA,33241.865,1
052212_2,NA,NA,33250.204,1
052212_2,NA,NA,33258.624,1
052212_2,NA,NA,33266.894,1
052212_2,NA,NA,33275.244,1
052212_2,NA,NA,33283.704,1
052212_2,NA,NA,33291.853,1
052212_2,NA,NA,33300.169,1
052212_2,NA,NA,33308.591,1
052212_2,NA,NA,33317.532,1
052212_2,NA,NA,33325.241,1
052212_2,NA,NA,33333.756,1
052212_2,NA,NA,33342.004,1
052212_2,NA,NA,33350.971,1
052212_2,NA,NA,33358.629,1
052212_2,NA,NA,33366.961,1
052212_2,NA,NA,33375.38,1
052212_2,NA,NA,33384.108,1
052212_2,NA,NA,33392.002,1
052212_2,NA,NA,33400.349,1
052212_2,NA,NA,33408.704,1
052212_2,NA,NA,33417.31,1
052212_2,NA,NA,33425.337,1
052212_2,NA,NA,33433.737,1
052212_2,NA,NA,33600.067,1
052212_2,NA,NA,33650.344,1
052212_2,NA,NA,33699.873,1
052212_2,NA,NA,33750.178,1
052212_2,NA,NA,33800.064,1
052212_2,NA,NA,33850.542,1
052212_2,NA,NA,33900.063,1
052212_2,NA,NA,33950.318,1
052212_2,NA,NA,34000.072,1
052212_2,NA,NA,34050.11,1
052212_2,NA,NA,34100.104,1
052212_2,NA,NA,34150.558,1
052212_2,NA,NA,34200.11,1
052212_2,NA,NA,34250.384,1
052212_2,NA,NA,34300.527,1
052212_2,NA,NA,34350.639,1
052212_2,NA,NA,34400.237,1
052212_2,NA,NA,34450.91,1
052212_2,NA,NA,34500.351,1
052212_2,NA,NA,34550.298,1
052212_2,NA,NA,34600.327,1
052212_2,NA,NA,34650.907,1
052212_2,NA,NA,34700.459,1
052212_2,NA,NA,34751.031,1
052212_2,NA,NA,34800.483,1
052212_2,NA,NA,34850.838,1
052212_2,NA,NA,34900.433,1
052212_2,NA,NA,34951.084,1
052212_2,NA,NA,35000.601,1
052212_2,NA,NA,35050.747,1
052212_2,NA,NA,35100.614,1
052212_2,NA,NA,35151.274,1
052212_2,NA,NA,35200.663,1
052212_2,NA,NA,35250.704,1
052212_2,NA,NA,35300.793,1
052212_2,NA,NA,35350.64,1
052212_2,NA,NA,35400.874,1
052212_2,NA,NA,35451.399,1
052212_2,NA,NA,35500.832,1
052212_2,NA,NA,35550.94,1
052212_2,NA,NA,35600.803,1
052212_2,NA,NA,35651.375,1
052212_2,NA,NA,35700.909,1
052212_2,NA,NA,35750.925,1
052212_2,NA,NA,35800.978,1
052212_2,NA,NA,35851.939,1
052212_2,NA,NA,35901.199,1
052212_2,NA,NA,35951.271,1
052212_2,NA,NA,36001.008,1
052212_2,NA,NA,36051.18,1
052212_2,NA,NA,36101.093,1
052212_2,NA,NA,36151.065,1
052212_2,NA,NA,36201.152,1
052212_2,NA,NA,36251.313,1
052212_2,NA,NA,36301.246,1
052212_2,NA,NA,36351.238,1
052212_2,NA,NA,36401.17,1
052212_2,NA,NA,36451.411,1
052212_2,NA,NA,36501.319,1
052212_2,NA,NA,36551.299,1
052212_2,NA,NA,36601.271,1
052212_2,NA,NA,36652.146,1
052212_2,NA,NA,36701.429,1
052212_2,NA,NA,36751.528,1
052212_2,NA,NA,36801.392,1
052212_2,NA,NA,36851.634,1
052212_2,NA,NA,36901.551,1
052212_2,NA,NA,36974.377,1
052212_2,NA,NA,36982.564,1
052212_2,NA,NA,36990.81,1
052212_2,NA,NA,36999.204,1
052212_2,NA,NA,37007.527,1
052212_2,NA,NA,37015.893,1
052212_2,NA,NA,37024.555,1
052212_2,NA,NA,37032.59,1
052212_2,NA,NA,37040.926,1
052212_2,NA,NA,37049.305,1
052212_2,NA,NA,37058.408,1
052212_2,NA,NA,37065.927,1
052212_2,NA,NA,37082.557,1
052212_2,NA,NA,37090.981,1
052212_2,NA,NA,37099.321,1
052212_2,NA,NA,37107.682,1
052212_2,NA,NA,37115.893,1
052212_2,NA,NA,37124.32,1
052212_2,NA,NA,37141.071,1
052212_2,NA,NA,37149.307,1
052212_2,NA,NA,37157.699,1
052212_2,NA,NA,37166.046,1
052212_2,NA,NA,37174.419,1
052212_2,NA,NA,37182.711,1
052212_2,NA,NA,37191.064,1
052212_2,NA,NA,37199.428,1
052212_2,NA,NA,37207.685,1
052212_2,NA,NA,37216.057,1
052212_2,NA,NA,37224.429,1
052212_2,NA,NA,37232.749,1
052212_2,NA,NA,37241.041,1
052212_2,NA,NA,37249.431,1
052212_2,NA,NA,37257.843,1
052212_2,NA,NA,37266.147,1
052212_2,NA,NA,37274.435,1
052212_2,NA,NA,37282.778,1
052212_2,NA,NA,37291.223,1
052212_2,NA,NA,37299.508,1
052212_2,NA,NA,37307.821,1
052212_2,NA,NA,37316.149,1
052212_2,NA,NA,37324.704,1
052212_2,NA,NA,37332.801,1
052212_2,NA,NA,37341.167,1
052212_2,NA,NA,37349.554,1
052212_2,NA,NA,37357.924,1
052212_2,NA,NA,37366.138,1
052212_2,NA,NA,37374.667,1
052212_2,NA,NA,37382.925,1
052212_2,NA,NA,37391.326,1
052212_2,NA,NA,37399.55,1
052212_2,NA,NA,37407.898,1
052212_2,NA,NA,37416.276,1
052212_2,NA,NA,37424.79,1
052212_2,NA,NA,37432.947,1
052212_2,NA,NA,37441.27,1
052212_2,NA,NA,37449.661,1
052212_2,NA,NA,37458.049,1
052212_2,NA,NA,37466.273,1
052212_2,NA,NA,37474.662,1
052212_2,NA,NA,37483.009,1
052212_2,NA,NA,37499.693,1
052212_2,NA,NA,37508.053,1
052212_2,NA,NA,37516.396,1
052212_2,NA,NA,37524.735,1
052212_2,NA,NA,37533.066,1
052212_2,NA,NA,37541.421,1
052212_2,NA,NA,37549.8,1
052212_2,NA,NA,37558.167,1
052212_2,NA,NA,37566.435,1
052212_2,NA,NA,37574.745,1
052212_2,NA,NA,37583.187,1
052212_2,NA,NA,37591.419,1
052212_2,NA,NA,37599.775,1
052212_2,NA,NA,37608.17,1
052212_2,NA,NA,37616.397,1
052212_2,NA,NA,37624.838,1
052212_2,NA,NA,37633.193,1
052212_2,NA,NA,37641.535,1
052212_2,NA,NA,37649.774,1
052212_2,NA,NA,37658.242,1
052212_2,NA,NA,37666.538,1
052212_2,NA,NA,37674.922,1
052212_2,NA,NA,37683.191,1
052212_2,NA,NA,37691.555,1
052212_2,NA,NA,37699.933,1
052212_2,NA,NA,37708.291,1
052212_2,NA,NA,37716.521,1
052212_2,NA,NA,37724.95,1
052212_2,NA,NA,37733.308,1
052212_2,NA,NA,37741.571,1
052212_2,NA,NA,37749.932,1
052212_2,NA,NA,37758.33,1
052212_2,NA,NA,37766.667,1
052212_2,NA,NA,37774.885,1
052212_2,NA,NA,37783.311,1
052212_2,NA,NA,37791.696,1
052212_2,NA,NA,37800.016,1
052212_2,NA,NA,37808.305,1
052212_2,NA,NA,37816.694,1
052212_2,NA,NA,37825.013,1
052212_2,NA,NA,37833.582,1
052212_2,NA,NA,37841.642,1
052212_2,NA,NA,37850.015,1
052212_2,NA,NA,37858.448,1
052212_2,NA,NA,37866.853,1
052212_2,NA,NA,37875.044,1
052212_2,NA,NA,37883.409,1
052212_2,NA,NA,37891.815,1
052212_2,NA,NA,37900.034,1
052212_2,NA,NA,37908.412,1
052212_2,NA,NA,37916.805,1
052212_2,NA,NA,37925.141,1
052212_2,NA,NA,37933.441,1
052212_2,NA,NA,37941.798,1
052212_2,NA,NA,37950.185,1
052212_2,NA,NA,37958.581,1
052212_2,NA,NA,37966.814,1
052212_2,NA,NA,37975.146,1
052212_2,NA,NA,37983.677,1
052212_2,NA,NA,37991.942,1
052212_2,NA,NA,38000.165,1
052212_2,NA,NA,38008.544,1
052212_2,NA,NA,38016.939,1
052212_2,NA,NA,38025.186,1
052212_2,NA,NA,38033.603,1
052212_2,NA,NA,38041.914,1
052212_2,NA,NA,38050.265,1
052212_2,NA,NA,38058.503,1
052212_2,NA,NA,38066.926,1
052212_2,NA,NA,38075.309,1
052212_2,NA,NA,38083.683,1
052212_2,NA,NA,38091.935,1
052212_2,NA,NA,38100.291,1
052212_2,NA,NA,38108.663,1
052212_2,NA,NA,38117.047,1
052212_2,NA,NA,38125.292,1
052212_2,NA,NA,38291.854,1
052212_2,NA,NA,38364.374,1
052212_2,NA,NA,38372.548,1
052212_2,NA,NA,38380.764,1
052212_2,NA,NA,38389.138,1
052212_2,NA,NA,38397.534,1
052212_2,NA,NA,38405.88,1
052212_2,NA,NA,38414.137,1
052212_2,NA,NA,38422.563,1
052212_2,NA,NA,38430.906,1
052212_2,NA,NA,38439.255,1
052212_2,NA,NA,38447.536,1
052212_2,NA,NA,38455.912,1
052212_2,NA,NA,38464.262,1
052212_2,NA,NA,38472.731,1
052212_2,NA,NA,38480.904,1
052212_2,NA,NA,38489.293,1
052212_2,NA,NA,38497.625,1
052212_2,NA,NA,38505.882,1
052212_2,NA,NA,38514.236,1
052212_2,NA,NA,38522.647,1
052212_2,NA,NA,38530.991,1
052212_2,NA,NA,38539.31,1
052212_2,NA,NA,38547.658,1
052212_2,NA,NA,38556.019,1
052212_2,NA,NA,38564.409,1
052212_2,NA,NA,38572.679,1
052212_2,NA,NA,38581.002,1
052212_2,NA,NA,38589.433,1
052212_2,NA,NA,38597.691,1
052212_2,NA,NA,38605.996,1
052212_2,NA,NA,38614.37,1
052212_2,NA,NA,38622.792,1
052212_2,NA,NA,38630.992,1
052212_2,NA,NA,38639.376,1
052212_2,NA,NA,38647.792,1
052212_2,NA,NA,38656.382,1
052212_2,NA,NA,38664.437,1
052212_2,NA,NA,38672.785,1
052212_2,NA,NA,38681.147,1
052212_2,NA,NA,38690.089,1
052212_2,NA,NA,38697.797,1
052212_2,NA,NA,38706.167,1
052212_2,NA,NA,38714.533,1
052212_2,NA,NA,38722.778,1
052212_2,NA,NA,38731.171,1
052212_2,NA,NA,38739.495,1
052212_2,NA,NA,38747.911,1
052212_2,NA,NA,38756.172,1
052212_2,NA,NA,38764.605,1
052212_2,NA,NA,38772.929,1
052212_2,NA,NA,38781.289,1
052212_2,NA,NA,38789.927,1
052212_2,NA,NA,38797.894,1
052212_2,NA,NA,38806.284,1
052212_2,NA,NA,38814.671,1
052212_2,NA,NA,38823.033,1
052212_2,NA,NA,38831.277,1
052212_2,NA,NA,38839.634,1
052212_2,NA,NA,38848,1
052212_2,NA,NA,38856.592,1
052212_2,NA,NA,38865.02,1
052212_2,NA,NA,38873.05,1
052212_2,NA,NA,38881.255,1
052212_2,NA,NA,38889.88,1
052212_2,NA,NA,38898.039,1
052212_2,NA,NA,38906.411,1
052212_2,NA,NA,38914.81,1
052212_2,NA,NA,38923.026,1
052212_2,NA,NA,38931.41,1
052212_2,NA,NA,38939.771,1
052212_2,NA,NA,38948.024,1
052212_2,NA,NA,38956.395,1
052212_2,NA,NA,38964.793,1
052212_2,NA,NA,38973.174,1
052212_2,NA,NA,38981.396,1
052212_2,NA,NA,38989.75,1
052212_2,NA,NA,38998.152,1
052212_2,NA,NA,39006.387,1
052212_2,NA,NA,39014.708,1
052212_2,NA,NA,39023.294,1
052212_2,NA,NA,39031.527,1
052212_2,NA,NA,39039.766,1
052212_2,NA,NA,39048.135,1
052212_2,NA,NA,39056.498,1
052212_2,NA,NA,39064.948,1
052212_2,NA,NA,39073.152,1
052212_2,NA,NA,39081.528,1
052212_2,NA,NA,39089.894,1
052212_2,NA,NA,39098.281,1
052212_2,NA,NA,39106.541,1
052212_2,NA,NA,39114.857,1
052212_2,NA,NA,39123.269,1
052212_2,NA,NA,39131.506,1
052212_2,NA,NA,39139.897,1
052212_2,NA,NA,39148.276,1
052212_2,NA,NA,39157.043,1
052212_2,NA,NA,39164.864,1
052212_2,NA,NA,39173.299,1
052212_2,NA,NA,39181.638,1
052212_2,NA,NA,39190.008,1
052212_2,NA,NA,39198.279,1
052212_2,NA,NA,39206.638,1
052212_2,NA,NA,39215.01,1
052212_2,NA,NA,39223.394,1
052212_2,NA,NA,39231.653,1
052212_2,NA,NA,39239.993,1
052212_2,NA,NA,39248.39,1
052212_2,NA,NA,39256.907,1
052212_2,NA,NA,39265.034,1
052212_2,NA,NA,39273.434,1
052212_2,NA,NA,39281.706,1
052212_2,NA,NA,39290.596,1
052212_2,NA,NA,39298.358,1
052212_2,NA,NA,39306.79,1
052212_2,NA,NA,39315.115,1
052212_2,NA,NA,39323.916,1
052212_2,NA,NA,39331.775,1
052212_2,NA,NA,39340.136,1
052212_2,NA,NA,39348.522,1
052212_2,NA,NA,39357.187,1
052212_2,NA,NA,39365.117,1
052212_2,NA,NA,39373.533,1
052212_2,NA,NA,39381.896,1
052212_2,NA,NA,39390.464,1
052212_2,NA,NA,39398.519,1
052212_2,NA,NA,39406.88,1
052212_2,NA,NA,39415.138,1
052212_2,NA,NA,39423.682,1
052212_2,NA,NA,39431.887,1
052212_2,NA,NA,39440.275,1
052212_2,NA,NA,39448.578,1
052212_2,NA,NA,39456.91,1
052212_2,NA,NA,39465.273,1
052212_2,NA,NA,39473.731,1
052212_2,NA,NA,39481.884,1
052212_2,NA,NA,39490.243,1
052212_2,NA,NA,39499.013,1
052212_2,NA,NA,39507.008,1
052212_2,NA,NA,39515.244,1
052212_2,NA,NA,39524.269,1
052212_2,NA,NA,39531.987,1
052212_2,NA,NA,39540.247,1
052212_2,NA,NA,39548.631,1
052212_2,NA,NA,39557.146,1
052212_2,NA,NA,39565.394,1
052212_2,NA,NA,39573.781,1
052212_2,NA,NA,39581.985,1
052212_2,NA,NA,39590.992,1
052212_2,NA,NA,39598.766,1
052212_2,NA,NA,39606.98,1
052212_2,NA,NA,39615.404,1
052212_2,NA,NA,39623.903,1
052212_2,NA,NA,39632.205,1
052212_2,NA,NA,39640.397,1
052212_2,NA,NA,39648.762,1
052212_2,NA,NA,39657.192,1
052212_2,NA,NA,39665.509,1
052212_2,NA,NA,39673.766,1
052212_2,NA,NA,39682.1,1
052212_2,NA,NA,39690.516,1
052212_2,NA,NA,39698.911,1
052212_2,NA,NA,39707.153,1
052212_2,NA,NA,39715.513,1
052212_2,NA,NA,39724.431,1
052212_2,NA,NA,39732.144,1
052212_2,NA,NA,39740.523,1
052212_2,NA,NA,39748.888,1
052212_2,NA,NA,39757.238,1
052212_2,NA,NA,39765.513,1
052212_2,NA,NA,39773.911,1
052212_2,NA,NA,39782.232,1
052212_2,NA,NA,39790.632,1
052212_2,NA,NA,39798.891,1
052212_2,NA,NA,39807.275,1
052212_2,NA,NA,39815.641,1
052212_2,NA,NA,39823.899,1
052212_2,NA,NA,39832.231,1
052212_2,NA,NA,39840.659,1
052212_2,NA,NA,39848.985,1
052212_2,NA,NA,39857.538,1
052212_2,NA,NA,39865.618,1
052212_2,NA,NA,39874.035,1
052212_2,NA,NA,39882.32,1
052212_2,NA,NA,39890.872,1
052212_2,NA,NA,39899.007,1
052212_2,NA,NA,39907.401,1
052212_2,NA,NA,39915.762,1
052212_2,NA,NA,39924.087,1
052212_2,NA,NA,39932.38,1
052212_2,NA,NA,39940.772,1
052212_2,NA,NA,39949.002,1
052212_2,NA,NA,39957.391,1
052212_2,NA,NA,39965.749,1
052212_2,NA,NA,39974.203,1
052212_2,NA,NA,39982.393,1
052212_2,NA,NA,39990.82,1
052212_2,NA,NA,39999.135,1
052212_2,NA,NA,40007.516,1
052212_2,NA,NA,40015.768,1
052212_2,NA,NA,40024.172,1
052212_2,NA,NA,40032.51,1
052212_2,NA,NA,40040.864,1
052212_2,NA,NA,40049.136,1
052212_2,NA,NA,40057.526,1
052212_2,NA,NA,40065.917,1
052212_2,NA,NA,40074.152,1
052212_2,NA,NA,40082.457,1
052212_2,NA,NA,40092.13,1
052212_2,NA,NA,40099.233,1
052212_2,NA,NA,40107.526,1
052212_2,NA,NA,40115.839,1
052212_2,NA,NA,40124.291,1
052212_2,NA,NA,40132.633,1
052212_2,NA,NA,40140.899,1
052212_2,NA,NA,40149.278,1
052212_2,NA,NA,40157.659,1
052212_2,NA,NA,40166.003,1
052212_2,NA,NA,40174.265,1
052212_2,NA,NA,40182.651,1
052212_2,NA,NA,40191.597,1
052212_2,NA,NA,40199.363,1
052212_2,NA,NA,40207.607,1
052212_2,NA,NA,40216,1
052212_2,NA,NA,40224.85,1
052212_2,NA,NA,40232.577,1
052212_2,NA,NA,40240.998,1
052212_2,NA,NA,40249.511,1
052212_2,NA,NA,40257.905,1
052212_2,NA,NA,40265.98,1
052212_2,NA,NA,40274.406,1
052212_2,NA,NA,40282.689,1
052212_2,NA,NA,40291.129,1
052212_2,NA,NA,40299.373,1
052212_2,NA,NA,40307.775,1
052212_2,NA,NA,40316.121,1
052212_2,NA,NA,40324.557,1
052212_2,NA,NA,40332.77,1
052212_2,NA,NA,40341.14,1
052212_2,NA,NA,40349.508,1
052212_2,NA,NA,40357.76,1
052212_2,NA,NA,40366.104,1
052212_2,NA,NA,40374.646,1
052212_2,NA,NA,40382.897,1
052212_2,NA,NA,40391.696,1
052212_2,NA,NA,40399.514,1
052212_2,NA,NA,40407.84,1
052212_2,NA,NA,40416.262,1
052212_2,NA,NA,40424.81,1
052212_2,NA,NA,40432.906,1
052212_2,NA,NA,40441.241,1
052212_2,NA,NA,40449.678,1
052212_2,NA,NA,40458.442,1
052212_2,NA,NA,40466.261,1
052212_2,NA,NA,40474.658,1
052212_2,NA,NA,40482.839,1
052212_2,NA,NA,40491.275,1
052212_2,NA,NA,40499.615,1
052212_2,NA,NA,40507.996,1
052212_2,NA,NA,40516.263,1
052212_2,NA,NA,40524.811,1
052212_2,NA,NA,40533.003,1
052212_2,NA,NA,40541.396,1
052212_2,NA,NA,40549.603,1
052212_2,NA,NA,40558.162,1
052212_2,NA,NA,40566.377,1
052212_2,NA,NA,40574.82,1
052212_2,NA,NA,40582.982,1
052212_2,NA,NA,40591.92,1
052212_2,NA,NA,40599.758,1
052212_2,NA,NA,40608.103,1
052212_2,NA,NA,40616.514,1
052212_2,NA,NA,40624.817,1
052212_2,NA,NA,40633.116,1
052212_2,NA,NA,40641.352,1
052212_2,NA,NA,40649.777,1
052212_2,NA,NA,40658.292,1
052212_2,NA,NA,40666.496,1
052212_2,NA,NA,40674.772,1
052212_2,NA,NA,40683.122,1
052212_2,NA,NA,40691.49,1
052212_2,NA,NA,40699.871,1
052212_2,NA,NA,40708.13,1
052212_2,NA,NA,40716.525,1
052212_2,NA,NA,40724.869,1
052212_2,NA,NA,40733.271,1
052212_2,NA,NA,40749.896,1
052212_2,NA,NA,40758.231,1
052212_2,NA,NA,40766.513,1
052212_2,NA,NA,40774.987,1
052212_2,NA,NA,40799.846,1
052212_2,NA,NA,40808.254,1
052212_2,NA,NA,40816.638,1
052212_2,NA,NA,40824.997,1
052212_2,NA,NA,40833.265,1
052212_2,NA,NA,40841.588,1
052212_2,NA,NA,40866.626,1
052212_2,NA,NA,40875.003,1
052212_2,NA,NA,40883.365,1
052212_2,NA,NA,40891.755,1
052212_2,NA,NA,40900.01,1
052212_2,NA,NA,40908.346,1
052212_2,NA,NA,40916.748,1
052212_2,NA,NA,40924.992,1
052212_2,NA,NA,40933.41,1
052212_2,NA,NA,40941.762,1
052212_2,NA,NA,40950.133,1
052212_2,NA,NA,40958.386,1
052212_2,NA,NA,40966.767,1
052212_2,NA,NA,40975.141,1
052212_2,NA,NA,40983.571,1
052212_2,NA,NA,40991.736,1
052212_2,NA,NA,41000.235,1
052212_2,NA,NA,41008.505,1
052212_2,NA,NA,41016.82,1
052212_2,NA,NA,41025.502,1
052212_2,NA,NA,41033.587,1
052212_2,NA,NA,41041.85,1
052212_2,NA,NA,41050.138,1
052212_2,NA,NA,41058.505,1
052212_2,NA,NA,41066.904,1
052212_2,NA,NA,41075.241,1
052212_2,NA,NA,41083.507,1
052212_2,NA,NA,41091.918,1
052212_2,NA,NA,41100.264,1
052212_2,NA,NA,41259.133,1
052212_2,NA,NA,41307.991,1
052212_2,NA,NA,41358.381,1
052212_2,NA,NA,41408.107,1
052212_2,NA,NA,41458.636,1
052212_2,NA,NA,41508.125,1
052212_2,NA,NA,41558.711,1
052212_2,NA,NA,41608.234,1
052212_2,NA,NA,41659.354,1
052212_2,NA,NA,41708.184,1
052212_2,NA,NA,41758.797,1
052212_2,NA,NA,41808.207,1
052212_2,NA,NA,41858.794,1
052212_2,NA,NA,41908.381,1
052212_2,NA,NA,41958.257,1
052212_2,NA,NA,42008.37,1
052212_2,NA,NA,42058.536,1
052212_2,NA,NA,42108.43,1
052212_2,NA,NA,42158.401,1
052212_2,NA,NA,42208.488,1
052212_2,NA,NA,42259.121,1
052212_2,NA,NA,42308.424,1
052212_2,NA,NA,42359.213,1
052212_2,NA,NA,42408.87,1
052212_2,NA,NA,42459.178,1
052212_2,NA,NA,42508.605,1
052212_2,NA,NA,42558.78,1
052212_2,NA,NA,42608.683,1
052212_2,NA,NA,42659.272,1
052212_2,NA,NA,42708.815,1
052212_2,NA,NA,42759.79,1
052212_2,NA,NA,42809.035,1
052212_2,NA,NA,42859.448,1
052212_2,NA,NA,42908.845,1
052212_2,NA,NA,42959.053,1
052212_2,NA,NA,43008.869,1
052212_2,NA,NA,43058.94,1
052212_2,NA,NA,43108.989,1
052212_2,NA,NA,43159.41,1
052212_2,NA,NA,43209.093,1
052212_2,NA,NA,43259.105,1
052212_2,NA,NA,43309.053,1
052212_2,NA,NA,43360.52,1
052212_2,NA,NA,43409.073,1
052212_2,NA,NA,43459.554,1
052212_2,NA,NA,43509.186,1
052212_2,NA,NA,43559.839,1
052212_2,NA,NA,43609.353,1
052212_2,NA,NA,43659.452,1
052212_2,NA,NA,43709.182,1
052212_2,NA,NA,43759.864,1
052212_2,NA,NA,43809.327,1
052212_2,NA,NA,43859.98,1
052212_2,NA,NA,43909.372,1
052212_2,NA,NA,43960.241,1
052212_2,NA,NA,44009.623,1
052212_2,NA,NA,44059.536,1
052212_2,NA,NA,44109.478,1
052212_2,NA,NA,44159.987,1
052212_2,NA,NA,44209.437,1
052212_2,NA,NA,44259.847,1
052212_2,NA,NA,44309.577,1
052212_2,NA,NA,44360.114,1
052212_2,NA,NA,44409.808,1
052212_2,NA,NA,44482.407,1
052212_2,NA,NA,44490.555,1
052212_2,NA,NA,44498.934,1
052212_2,NA,NA,44507.329,1
052212_2,NA,NA,44515.564,1
052212_2,NA,NA,44523.918,1
052212_2,NA,NA,44532.325,1
052212_2,NA,NA,44540.707,1
052212_2,NA,NA,44548.919,1
052212_2,NA,NA,44557.336,1
052212_2,NA,NA,44565.681,1
052212_2,NA,NA,44574.065,1
052212_2,NA,NA,44582.287,1
052212_2,NA,NA,44590.768,1
052212_2,NA,NA,44599.084,1
052212_2,NA,NA,44607.302,1
052212_2,NA,NA,44615.621,1
052212_2,NA,NA,44624.092,1
052212_2,NA,NA,44632.617,1
052212_2,NA,NA,44640.716,1
052212_2,NA,NA,44649.027,1
052212_2,NA,NA,44657.469,1
052212_2,NA,NA,44665.823,1
052212_2,NA,NA,44674.015,1
052212_2,NA,NA,44682.433,1
052212_2,NA,NA,44690.798,1
052212_2,NA,NA,44699.197,1
052212_2,NA,NA,44707.451,1
052212_2,NA,NA,44715.84,1
052212_2,NA,NA,44724.128,1
052212_2,NA,NA,44732.645,1
052212_2,NA,NA,44740.817,1
052212_2,NA,NA,44749.184,1
052212_2,NA,NA,44757.57,1
052212_2,NA,NA,44765.822,1
052212_2,NA,NA,44774.211,1
052212_2,NA,NA,44782.577,1
052212_2,NA,NA,44790.944,1
052212_2,NA,NA,44799.173,1
052212_2,NA,NA,44807.578,1
052212_2,NA,NA,44815.913,1
052212_2,NA,NA,44824.515,1
052212_2,NA,NA,44832.59,1
052212_2,NA,NA,44840.96,1
052212_2,NA,NA,44849.291,1
052212_2,NA,NA,44857.691,1
052212_2,NA,NA,44865.898,1
052212_2,NA,NA,44874.305,1
052212_2,NA,NA,44882.656,1
052212_2,NA,NA,44890.938,1
052212_2,NA,NA,44899.578,1
052212_2,NA,NA,44907.695,1
052212_2,NA,NA,44916.061,1
052212_2,NA,NA,44924.334,1
052212_2,NA,NA,44932.667,1
052212_2,NA,NA,44941.075,1
052212_2,NA,NA,44949.438,1
052212_2,NA,NA,44957.667,1
052212_2,NA,NA,44966.077,1
052212_2,NA,NA,44974.434,1
052212_2,NA,NA,44982.799,1
052212_2,NA,NA,44991.039,1
052212_2,NA,NA,44999.486,1
052212_2,NA,NA,45007.823,1
052212_2,NA,NA,45016.047,1
052212_2,NA,NA,45024.539,1
052212_2,NA,NA,45032.813,1
052212_2,NA,NA,45041.21,1
052212_2,NA,NA,45049.46,1
052212_2,NA,NA,45057.859,1
052212_2,NA,NA,45066.179,1
052212_2,NA,NA,45074.616,1
052212_2,NA,NA,45082.779,1
052212_2,NA,NA,45091.23,1
052212_2,NA,NA,45099.558,1
052212_2,NA,NA,45107.898,1
052212_2,NA,NA,45116.191,1
052212_2,NA,NA,45124.654,1
052212_2,NA,NA,45132.916,1
052212_2,NA,NA,45141.328,1
052212_2,NA,NA,45149.625,1
052212_2,NA,NA,45157.955,1
052212_2,NA,NA,45166.32,1
052212_2,NA,NA,45174.6,1
052212_2,NA,NA,45182.931,1
052212_2,NA,NA,45191.314,1
052212_2,NA,NA,45199.704,1
052212_2,NA,NA,45207.947,1
052212_2,NA,NA,45216.3,1
052212_2,NA,NA,45224.674,1
052212_2,NA,NA,45233.067,1
052212_2,NA,NA,45241.35,1
052212_2,NA,NA,45249.654,1
052212_2,NA,NA,45258.078,1
052212_2,NA,NA,45266.425,1
052212_2,NA,NA,45274.71,1
052212_2,NA,NA,45283.042,1
052212_2,NA,NA,45291.424,1
052212_2,NA,NA,45299.654,1
052212_2,NA,NA,45308.063,1
052212_2,NA,NA,45316.409,1
052212_2,NA,NA,45324.762,1
052212_2,NA,NA,45333.224,1
