"sub_id","t","aoi","trial_id",""
"lmu_child01",1558583505037896,NA,"trial_sequence_A",NA
"lmu_child01",1558583505054517,NA,"trial_sequence_A",NA
"lmu_child01",1558583505071140,NA,"trial_sequence_A",NA
"lmu_child01",1558583505087763,NA,"trial_sequence_A",NA
"lmu_child01",1558583505104508,NA,"trial_sequence_A",NA
"lmu_child01",1558583505121132,NA,"trial_sequence_A",NA
"lmu_child01",1558583505137756,NA,"trial_sequence_A",NA
"lmu_child01",1558583505154502,NA,"trial_sequence_A",NA
"lmu_child01",1558583505171007,NA,"trial_sequence_A",NA
"lmu_child01",1558583505187749,NA,"trial_sequence_A",NA
"lmu_child01",1558583505204383,NA,"trial_sequence_A",NA
"lmu_child01",1558583505221010,NA,"trial_sequence_A",NA
"lmu_child01",1558583505237632,NA,"trial_sequence_A",NA
"lmu_child01",1558583505254376,NA,"trial_sequence_A",NA
"lmu_child01",1558583505270990,NA,"trial_sequence_A",NA
"lmu_child01",1558583505287611,NA,"trial_sequence_A",NA
"lmu_child01",1558583505304358,NA,"trial_sequence_A",NA
"lmu_child01",1558583505320986,NA,"trial_sequence_A",NA
"lmu_child01",1558583505337603,NA,"trial_sequence_A",NA
"lmu_child01",1558583505354225,NA,"trial_sequence_A",NA
"lmu_child01",1558583505370973,NA,"trial_sequence_A",NA
"lmu_child01",1558583505387595,NA,"trial_sequence_A",NA
"lmu_child01",1558583505404218,NA,"trial_sequence_A",NA
"lmu_child01",1558583505420839,NA,"trial_sequence_A",NA
"lmu_child01",1558583505437588,NA,"trial_sequence_A",NA
"lmu_child01",1558583505454210,NA,"trial_sequence_A",NA
"lmu_child01",1558583505470830,NA,"trial_sequence_A",NA
"lmu_child01",1558583505487453,NA,"trial_sequence_A",NA
"lmu_child01",1558583505504202,NA,"trial_sequence_A",NA
"lmu_child01",1558583505520824,NA,"trial_sequence_A",NA
"lmu_child01",1558583505537446,NA,"trial_sequence_A",NA
"lmu_child01",1558583505554068,NA,"trial_sequence_A",NA
"lmu_child01",1558583505570817,NA,"trial_sequence_A",NA
"lmu_child01",1558583505587452,NA,"trial_sequence_A",NA
"lmu_child01",1558583505604079,NA,"trial_sequence_A",NA
"lmu_child01",1558583505620824,NA,"trial_sequence_A",NA
"lmu_child01",1558583505637445,NA,"trial_sequence_A",NA
"lmu_child01",1558583505654064,NA,"trial_sequence_A",NA
"lmu_child01",1558583505670681,NA,"trial_sequence_A",NA
"lmu_child01",1558583505687430,NA,"trial_sequence_A",NA
"lmu_child01",1558583505704050,NA,"trial_sequence_A",NA
"lmu_child01",1558583505720675,NA,"trial_sequence_A",NA
"lmu_child01",1558583505737298,NA,"trial_sequence_A",NA
"lmu_child01",1558583505753920,NA,"trial_sequence_A",NA
"lmu_child01",1558583505770668,NA,"trial_sequence_A",NA
"lmu_child01",1558583505787291,NA,"trial_sequence_A",NA
"lmu_child01",1558583505803911,NA,"trial_sequence_A",NA
"lmu_child01",1558583505820662,NA,"trial_sequence_A",NA
"lmu_child01",1558583505837284,NA,"trial_sequence_A",NA
"lmu_child01",1558583505853906,NA,"trial_sequence_A",NA
"lmu_child01",1558583505870528,NA,"trial_sequence_A",NA
"lmu_child01",1558583505887275,NA,"trial_sequence_A",NA
"lmu_child01",1558583505903772,NA,"trial_sequence_A",NA
"lmu_child01",1558583505920520,NA,"trial_sequence_A",NA
"lmu_child01",1558583505937144,NA,"trial_sequence_A",NA
"lmu_child01",1558583505953766,NA,"trial_sequence_A",NA
"lmu_child01",1558583505970387,NA,"trial_sequence_A",NA
"lmu_child01",1558583505987136,NA,"trial_sequence_A",NA
"lmu_child01",1558583506003760,NA,"trial_sequence_A",NA
"lmu_child01",1558583506020506,NA,"trial_sequence_A",NA
"lmu_child01",1558583506037130,NA,"trial_sequence_A",NA
"lmu_child01",1558583506053752,NA,"trial_sequence_A",NA
"lmu_child01",1558583506070375,NA,"trial_sequence_A",NA
"lmu_child01",1558583506087122,NA,"trial_sequence_A",NA
"lmu_child01",1558583506103744,NA,"trial_sequence_A",NA
"lmu_child01",1558583506120367,NA,"trial_sequence_A",NA
"lmu_child01",1558583506136989,NA,"trial_sequence_A",NA
"lmu_child01",1558583506153736,NA,"trial_sequence_A",NA
"lmu_child01",1558583506170234,NA,"trial_sequence_A",NA
"lmu_child01",1558583506186981,NA,"trial_sequence_A",NA
"lmu_child01",1558583506203603,NA,"trial_sequence_A",NA
"lmu_child01",1558583506220226,NA,"trial_sequence_A",NA
"lmu_child01",1558583506236974,NA,"trial_sequence_A",NA
"lmu_child01",1558583506253596,NA,"trial_sequence_A",NA
"lmu_child01",1558583506270228,NA,"trial_sequence_A",NA
"lmu_child01",1558583506286855,NA,"trial_sequence_A",NA
"lmu_child01",1558583506303602,NA,"trial_sequence_A",NA
"lmu_child01",1558583506320219,NA,"trial_sequence_A",NA
"lmu_child01",1558583506336836,NA,"trial_sequence_A",NA
"lmu_child01",1558583506353457,NA,"trial_sequence_A",NA
"lmu_child01",1558583506370204,NA,"trial_sequence_A",NA
"lmu_child01",1558583506386825,NA,"trial_sequence_A",NA
"lmu_child01",1558583506403449,NA,"trial_sequence_A",NA
"lmu_child01",1558583506420084,NA,"trial_sequence_A",NA
"lmu_child01",1558583506436819,NA,"trial_sequence_A",NA
"lmu_child01",1558583506453443,NA,"trial_sequence_A",NA
"lmu_child01",1558583506470188,NA,"trial_sequence_A",NA
"lmu_child01",1558583506486686,NA,"trial_sequence_A",NA
"lmu_child01",1558583506503435,NA,"trial_sequence_A",NA
"lmu_child01",1558583506520070,NA,"trial_sequence_A",NA
"lmu_child01",1558583506536679,NA,"trial_sequence_A",NA
"lmu_child01",1558583506553302,NA,"trial_sequence_A",NA
"lmu_child01",1558583506570062,NA,"trial_sequence_A",NA
"lmu_child01",1558583506586675,NA,"trial_sequence_A",NA
"lmu_child01",1558583506603295,NA,"trial_sequence_A",NA
"lmu_child01",1558583506619918,NA,"trial_sequence_A",NA
"lmu_child01",1558583506636667,NA,"trial_sequence_A",NA
"lmu_child01",1558583506653290,NA,"trial_sequence_A",NA
"lmu_child01",1558583506669927,NA,"trial_sequence_A",NA
"lmu_child01",1558583506686548,NA,"trial_sequence_A",NA
"lmu_child01",1558583506703293,NA,"trial_sequence_A",NA
"lmu_child01",1558583506719921,NA,"trial_sequence_A",NA
"lmu_child01",1558583506736538,NA,"trial_sequence_A",NA
"lmu_child01",1558583506753152,NA,"trial_sequence_A",NA
"lmu_child01",1558583506769899,NA,"trial_sequence_A",NA
"lmu_child01",1558583506786528,NA,"trial_sequence_A",NA
"lmu_child01",1558583506803147,NA,"trial_sequence_A",NA
"lmu_child01",1558583506819769,NA,"trial_sequence_A",NA
"lmu_child01",1558583506836391,NA,"trial_sequence_A",NA
"lmu_child01",1558583506853140,NA,"trial_sequence_A",NA
"lmu_child01",1558583506869762,NA,"trial_sequence_A",NA
"lmu_child01",1558583506886386,NA,"trial_sequence_A",NA
"lmu_child01",1558583506903015,NA,"trial_sequence_A",NA
"lmu_child01",1558583506919756,NA,"trial_sequence_A",NA
"lmu_child01",1558583506936378,NA,"trial_sequence_A",NA
"lmu_child01",1558583506953007,NA,"trial_sequence_A",NA
"lmu_child01",1558583506969625,NA,"trial_sequence_A",NA
"lmu_child01",1558583506986374,NA,"trial_sequence_A",NA
"lmu_child01",1558583507002999,NA,"trial_sequence_A",NA
"lmu_child01",1558583507019618,NA,"trial_sequence_A",NA
"lmu_child01",1558583507036242,NA,"trial_sequence_A",NA
"lmu_child01",1558583507052870,NA,"trial_sequence_A",NA
"lmu_child01",1558583507069613,NA,"trial_sequence_A",NA
"lmu_child01",1558583507086235,NA,"trial_sequence_A",NA
"lmu_child01",1558583507102857,NA,"trial_sequence_A",NA
"lmu_child01",1558583507119478,NA,"trial_sequence_A",NA
"lmu_child01",1558583507136100,NA,"trial_sequence_A",NA
"lmu_child01",1558583507152855,NA,"trial_sequence_A",NA
"lmu_child01",1558583507169598,NA,"trial_sequence_A",NA
"lmu_child01",1558583507186095,NA,"trial_sequence_A",NA
"lmu_child01",1558583507202842,NA,"trial_sequence_A",NA
"lmu_child01",1558583507219466,NA,"trial_sequence_A",NA
"lmu_child01",1558583507236087,NA,"trial_sequence_A",NA
"lmu_child01",1558583507252713,NA,"trial_sequence_A",NA
"lmu_child01",1558583507269460,NA,"trial_sequence_A",NA
"lmu_child01",1558583507286083,NA,"trial_sequence_A",NA
"lmu_child01",1558583507302704,NA,"trial_sequence_A",NA
"lmu_child01",1558583507319452,NA,"trial_sequence_A",NA
"lmu_child01",1558583507336087,NA,"trial_sequence_A",NA
"lmu_child01",1558583507352713,NA,"trial_sequence_A",NA
"lmu_child01",1558583507369334,NA,"trial_sequence_A",NA
"lmu_child01",1558583507386081,NA,"trial_sequence_A",NA
"lmu_child01",1558583507402696,NA,"trial_sequence_A",NA
"lmu_child01",1558583507419316,NA,"trial_sequence_A",NA
"lmu_child01",1558583507435939,NA,"trial_sequence_A",NA
"lmu_child01",1558583507452561,NA,"trial_sequence_A",NA
"lmu_child01",1558583507469310,NA,"trial_sequence_A",NA
"lmu_child01",1558583507485930,NA,"trial_sequence_A",NA
"lmu_child01",1558583507502553,NA,"trial_sequence_A",NA
"lmu_child01",1558583507519302,NA,"trial_sequence_A",NA
"lmu_child01",1558583507535924,NA,"trial_sequence_A",NA
"lmu_child01",1558583507552546,NA,"trial_sequence_A",NA
"lmu_child01",1558583507569168,NA,"trial_sequence_A",NA
"lmu_child01",1558583507585917,NA,"trial_sequence_A",NA
"lmu_child01",1558583507602539,NA,"trial_sequence_A",NA
"lmu_child01",1558583507619162,NA,"trial_sequence_A",NA
"lmu_child01",1558583507635785,NA,"trial_sequence_A",NA
"lmu_child01",1558583507652533,NA,"trial_sequence_A",NA
"lmu_child01",1558583507669157,NA,"trial_sequence_A",NA
"lmu_child01",1558583507685778,NA,"trial_sequence_A",NA
"lmu_child01",1558583507702400,NA,"trial_sequence_A",NA
"lmu_child01",1558583507719148,NA,"trial_sequence_A",NA
"lmu_child01",1558583507735771,NA,"trial_sequence_A",NA
"lmu_child01",1558583507752407,NA,"trial_sequence_A",NA
"lmu_child01",1558583507769152,NA,"trial_sequence_A",NA
"lmu_child01",1558583507785777,NA,"trial_sequence_A",NA
"lmu_child01",1558583507802388,NA,"trial_sequence_A",NA
"lmu_child01",1558583507819011,NA,"trial_sequence_A",NA
"lmu_child01",1558583507835636,NA,"trial_sequence_A",NA
"lmu_child01",1558583507852381,NA,"trial_sequence_A",NA
"lmu_child01",1558583507869004,NA,"trial_sequence_A",NA
"lmu_child01",1558583507885752,NA,"trial_sequence_A",NA
"lmu_child01",1558583507902375,NA,"trial_sequence_A",NA
"lmu_child01",1558583507918997,NA,"trial_sequence_A",NA
"lmu_child01",1558583507935619,NA,"trial_sequence_A",NA
"lmu_child01",1558583507952369,NA,"trial_sequence_A",NA
"lmu_child01",1558583507968989,NA,"trial_sequence_A",NA
"lmu_child01",1558583507985613,NA,"trial_sequence_A",NA
"lmu_child01",1558583508002236,NA,"trial_sequence_A",NA
"lmu_child01",1558583508018860,NA,"trial_sequence_A",NA
"lmu_child01",1558583508035605,NA,"trial_sequence_A",NA
"lmu_child01",1558583508052229,NA,"trial_sequence_A",NA
"lmu_child01",1558583508068852,NA,"trial_sequence_A",NA
"lmu_child01",1558583508085599,NA,"trial_sequence_A",NA
"lmu_child01",1558583508102223,NA,"trial_sequence_A",NA
"lmu_child01",1558583508118847,NA,"trial_sequence_A",NA
"lmu_child01",1558583508135468,NA,"trial_sequence_A",NA
"lmu_child01",1558583508152093,NA,"trial_sequence_A",NA
"lmu_child01",1558583508168839,NA,"trial_sequence_A",NA
"lmu_child01",1558583508185461,NA,"trial_sequence_A",NA
"lmu_child01",1558583508202084,NA,"trial_sequence_A",NA
"lmu_child01",1558583508218831,NA,"trial_sequence_A",NA
"lmu_child01",1558583508235453,NA,"trial_sequence_A",NA
"lmu_child01",1558583508252076,NA,"trial_sequence_A",NA
"lmu_child01",1558583508268699,NA,"trial_sequence_A",NA
"lmu_child01",1558583508285445,NA,"trial_sequence_A",NA
"lmu_child01",1558583508301942,NA,"trial_sequence_A",NA
"lmu_child01",1558583508318689,NA,"trial_sequence_A",NA
"lmu_child01",1558583508335312,NA,"trial_sequence_A",NA
"lmu_child01",1558583508351933,NA,"trial_sequence_A",NA
"lmu_child01",1558583508368680,NA,"trial_sequence_A",NA
"lmu_child01",1558583508385302,NA,"trial_sequence_A",NA
"lmu_child01",1558583508401924,NA,"trial_sequence_A",NA
"lmu_child01",1558583508418685,NA,"trial_sequence_A",NA
"lmu_child01",1558583508435307,NA,"trial_sequence_A",NA
"lmu_child01",1558583508451917,NA,"trial_sequence_A",NA
"lmu_child01",1558583508468664,NA,"trial_sequence_A",NA
"lmu_child01",1558583508485286,NA,"trial_sequence_A",NA
"lmu_child01",1558583508501907,NA,"trial_sequence_A",NA
"lmu_child01",1558583508518530,NA,"trial_sequence_A",NA
"lmu_child01",1558583508535277,NA,"trial_sequence_A",NA
"lmu_child01",1558583508551900,NA,"trial_sequence_A",NA
"lmu_child01",1558583508568520,NA,"trial_sequence_A",NA
"lmu_child01",1558583508585139,NA,"trial_sequence_A",NA
"lmu_child01",1558583508601761,NA,"trial_sequence_A",NA
"lmu_child01",1558583508618506,NA,"trial_sequence_A",NA
"lmu_child01",1558583508635129,NA,"trial_sequence_A",NA
"lmu_child01",1558583508651874,NA,"trial_sequence_A",NA
"lmu_child01",1558583508668372,NA,"trial_sequence_A",NA
"lmu_child01",1558583508685118,NA,"trial_sequence_A",NA
"lmu_child01",1558583508701740,NA,"trial_sequence_A",NA
"lmu_child01",1558583508718361,NA,"trial_sequence_A",NA
"lmu_child01",1558583508735108,NA,"trial_sequence_A",NA
"lmu_child01",1558583508751606,NA,"trial_sequence_A",NA
"lmu_child01",1558583508768350,NA,"trial_sequence_A",NA
"lmu_child01",1558583508784974,NA,"trial_sequence_A",NA
"lmu_child01",1558583508801629,NA,"trial_sequence_A",NA
"lmu_child01",1558583508818357,NA,"trial_sequence_A",NA
"lmu_child01",1558583508834979,NA,"trial_sequence_A",NA
"lmu_child01",1558583508851590,NA,"trial_sequence_A",NA
"lmu_child01",1558583508868213,NA,"trial_sequence_A",NA
"lmu_child01",1558583508884959,NA,"trial_sequence_A",NA
"lmu_child01",1558583508901593,NA,"trial_sequence_A",NA
"lmu_child01",1558583508918203,NA,"trial_sequence_A",NA
"lmu_child01",1558583508934950,NA,"trial_sequence_A",NA
"lmu_child01",1558583508951446,NA,"trial_sequence_A",NA
"lmu_child01",1558583508968193,NA,"trial_sequence_A",NA
"lmu_child01",1558583508984815,NA,"trial_sequence_A",NA
"lmu_child01",1558583509001437,NA,"trial_sequence_A",NA
"lmu_child01",1558583509018183,NA,"trial_sequence_A",NA
"lmu_child01",1558583509034805,NA,"trial_sequence_A",NA
"lmu_child01",1558583509051426,NA,"trial_sequence_A",NA
"lmu_child01",1558583509068051,NA,"trial_sequence_A",NA
"lmu_child01",1558583509084673,NA,"trial_sequence_A",NA
"lmu_child01",1558583509101419,NA,"trial_sequence_A",NA
"lmu_child01",1558583509118044,NA,"trial_sequence_A",NA
"lmu_child01",1558583509134663,NA,"trial_sequence_A",NA
"lmu_child01",1558583509151286,NA,"trial_sequence_A",NA
"lmu_child01",1558583509167911,NA,"trial_sequence_A",NA
"lmu_child01",1558583509184656,NA,"trial_sequence_A",NA
"lmu_child01",1558583509201281,NA,"trial_sequence_A",NA
"lmu_child01",1558583509217902,NA,"trial_sequence_A",NA
"lmu_child01",1558583509234537,NA,"trial_sequence_A",NA
"lmu_child01",1558583509251273,NA,"trial_sequence_A",NA
"lmu_child01",1558583509267895,NA,"trial_sequence_A",NA
"lmu_child01",1558583509284530,NA,"trial_sequence_A",NA
"lmu_child01",1558583509301265,NA,"trial_sequence_A",NA
"lmu_child01",1558583509317887,NA,"trial_sequence_A",NA
"lmu_child01",1558583509334523,NA,"trial_sequence_A",NA
"lmu_child01",1558583509351132,NA,"trial_sequence_A",NA
"lmu_child01",1558583509367880,NA,"trial_sequence_A",NA
"lmu_child01",1558583509384517,NA,"trial_sequence_A",NA
"lmu_child01",1558583509401127,NA,"trial_sequence_A",NA
"lmu_child01",1558583509417876,NA,"trial_sequence_A",NA
"lmu_child01",1558583509434374,NA,"trial_sequence_A",NA
"lmu_child01",1558583509451138,NA,"trial_sequence_A",NA
"lmu_child01",1558583509467757,NA,"trial_sequence_A",NA
"lmu_child01",1558583509484384,NA,"trial_sequence_A",NA
"lmu_child01",1558583509501128,NA,"trial_sequence_A",NA
"lmu_child01",1558583509517751,NA,"trial_sequence_A",NA
"lmu_child01",1558583509534366,NA,"trial_sequence_A",NA
"lmu_child01",1558583509550984,NA,"trial_sequence_A",NA
"lmu_child01",1558583509567731,NA,"trial_sequence_A",NA
"lmu_child01",1558583509584353,NA,"trial_sequence_A",NA
"lmu_child01",1558583509600975,NA,"trial_sequence_A",NA
"lmu_child01",1558583509617724,NA,"trial_sequence_A",NA
"lmu_child01",1558583509634221,NA,"trial_sequence_A",NA
"lmu_child01",1558583509650970,NA,"trial_sequence_A",NA
"lmu_child01",1558583509667592,NA,"trial_sequence_A",NA
"lmu_child01",1558583509684214,NA,"trial_sequence_A",NA
"lmu_child01",1558583509700962,NA,"trial_sequence_A",NA
"lmu_child01",1558583509717583,NA,"trial_sequence_A",NA
"lmu_child01",1558583509734207,NA,"trial_sequence_A",NA
"lmu_child01",1558583509750831,NA,"trial_sequence_A",NA
"lmu_child01",1558583509767578,NA,"trial_sequence_A",NA
"lmu_child01",1558583509784201,NA,"trial_sequence_A",NA
"lmu_child01",1558583509800950,NA,"trial_sequence_A",NA
"lmu_child01",1558583509817571,NA,"trial_sequence_A",NA
"lmu_child01",1558583509834195,NA,"trial_sequence_A",NA
"lmu_child01",1558583509850833,NA,"trial_sequence_A",NA
"lmu_child01",1558583509867576,NA,"trial_sequence_A",NA
"lmu_child01",1558583509884204,NA,"trial_sequence_A",NA
"lmu_child01",1558583509900812,NA,"trial_sequence_A",NA
"lmu_child01",1558583509917435,NA,"trial_sequence_A",NA
"lmu_child01",1558583509934183,NA,"trial_sequence_A",NA
"lmu_child01",1558583509950807,NA,"trial_sequence_A",NA
"lmu_child01",1558583509967552,NA,"trial_sequence_A",NA
"lmu_child01",1558583509984051,NA,"trial_sequence_A",NA
"lmu_child01",1558583510000799,NA,"trial_sequence_A",NA
"lmu_child01",1558583510017425,NA,"trial_sequence_A",NA
"lmu_child01",1558583510034045,NA,"trial_sequence_A",NA
"lmu_child01",1558583510050667,NA,"trial_sequence_A",NA
"lmu_child01",1558583510067416,NA,"trial_sequence_A",NA
"lmu_child01",1558583510084037,NA,"trial_sequence_A",NA
"lmu_child01",1558583510100661,NA,"trial_sequence_A",NA
"lmu_child01",1558583510117284,NA,"trial_sequence_A",NA
"lmu_child01",1558583510134032,NA,"trial_sequence_A",NA
"lmu_child01",1558583510150656,NA,"trial_sequence_A",NA
"lmu_child01",1558583510167279,NA,"trial_sequence_A",NA
"lmu_child01",1558583510184026,NA,"trial_sequence_A",NA
"lmu_child01",1558583510200525,NA,"trial_sequence_A",NA
"lmu_child01",1558583510217272,NA,"trial_sequence_A",NA
"lmu_child01",1558583510233893,NA,"trial_sequence_A",NA
"lmu_child01",1558583510250641,NA,"trial_sequence_A",NA
"lmu_child01",1558583510267262,NA,"trial_sequence_A",NA
"lmu_child01",1558583510283884,NA,"trial_sequence_A",NA
"lmu_child01",1558583510300505,NA,"trial_sequence_A",NA
"lmu_child01",1558583510317252,NA,"trial_sequence_A",NA
"lmu_child01",1558583510333752,NA,"trial_sequence_A",NA
"lmu_child01",1558583510350497,NA,"trial_sequence_A",NA
"lmu_child01",1558583510367121,NA,"trial_sequence_A",NA
"lmu_child01",1558583510383870,NA,"trial_sequence_A",NA
"lmu_child01",1558583510400491,NA,"trial_sequence_A",NA
"lmu_child01",1558583510417112,NA,"trial_sequence_A",NA
"lmu_child01",1558583510433736,NA,"trial_sequence_A",NA
"lmu_child01",1558583510450484,NA,"trial_sequence_A",NA
"lmu_child01",1558583510467107,NA,"trial_sequence_A",NA
"lmu_child01",1558583510483730,NA,"trial_sequence_A",NA
"lmu_child01",1558583510500352,NA,"trial_sequence_A",NA
"lmu_child01",1558583510516977,NA,"trial_sequence_A",NA
"lmu_child01",1558583510533728,NA,"trial_sequence_A",NA
"lmu_child01",1558583510550355,NA,"trial_sequence_A",NA
"lmu_child01",1558583510566984,NA,"trial_sequence_A",NA
"lmu_child01",1558583510583602,NA,"trial_sequence_A",NA
"lmu_child01",1558583510600213,NA,"trial_sequence_A",NA
"lmu_child01",1558583510616838,NA,"trial_sequence_A",NA
"lmu_child01",1558583510633459,NA,"trial_sequence_A",NA
"lmu_child01",1558583510650207,NA,"trial_sequence_A",NA
"lmu_child01",1558583510666831,NA,"trial_sequence_A",NA
"lmu_child01",1558583510683452,NA,"trial_sequence_A",NA
"lmu_child01",1558583510700075,NA,"trial_sequence_A",NA
"lmu_child01",1558583510716822,NA,"trial_sequence_A",NA
"lmu_child01",1558583510733445,NA,"trial_sequence_A",NA
"lmu_child01",1558583510750069,NA,"trial_sequence_A",NA
"lmu_child01",1558583510766694,NA,"trial_sequence_A",NA
"lmu_child01",1558583510783438,NA,"trial_sequence_A",NA
"lmu_child01",1558583510800062,NA,"trial_sequence_A",NA
"lmu_child01",1558583510816686,NA,"trial_sequence_A",NA
"lmu_child01",1558583510833431,NA,"trial_sequence_A",NA
"lmu_child01",1558583510850055,NA,"trial_sequence_A",NA
"lmu_child01",1558583510866679,NA,"trial_sequence_A",NA
"lmu_child01",1558583510883300,NA,"trial_sequence_A",NA
"lmu_child01",1558583510900066,NA,"trial_sequence_A",NA
"lmu_child01",1558583510916683,NA,"trial_sequence_A",NA
"lmu_child01",1558583510933307,NA,"trial_sequence_A",NA
"lmu_child01",1558583510950052,NA,"trial_sequence_A",NA
"lmu_child01",1558583510966665,NA,"trial_sequence_A",NA
"lmu_child01",1558583510983289,NA,"trial_sequence_A",NA
"lmu_child01",1558583510999912,NA,"trial_sequence_A",NA
"lmu_child01",1558583511016536,NA,"trial_sequence_A",NA
"lmu_child01",1558583511033281,NA,"trial_sequence_A",NA
"lmu_child01",1558583511049903,NA,"trial_sequence_A",NA
"lmu_child01",1558583511066526,NA,"trial_sequence_A",NA
"lmu_child01",1558583511083148,NA,"trial_sequence_A",NA
"lmu_child01",1558583511099775,NA,"trial_sequence_A",NA
"lmu_child01",1558583511116393,NA,"trial_sequence_A",NA
"lmu_child01",1558583511133141,NA,"trial_sequence_A",NA
"lmu_child01",1558583511149764,NA,"trial_sequence_A",NA
"lmu_child01",1558583511166387,NA,"trial_sequence_A",NA
"lmu_child01",1558583511183011,NA,"trial_sequence_A",NA
"lmu_child01",1558583511199757,NA,"trial_sequence_A",NA
"lmu_child01",1558583511216379,NA,"trial_sequence_A",NA
"lmu_child01",1558583511233127,NA,"trial_sequence_A",NA
"lmu_child01",1558583511249751,NA,"trial_sequence_A",NA
"lmu_child01",1558583511266373,NA,"trial_sequence_A",NA
"lmu_child01",1558583511282995,NA,"trial_sequence_A",NA
"lmu_child01",1558583511299743,NA,"trial_sequence_A",NA
"lmu_child01",1558583511316239,NA,"trial_sequence_A",NA
"lmu_child01",1558583511332986,NA,"trial_sequence_A",NA
"lmu_child01",1558583511349609,NA,"trial_sequence_A",NA
"lmu_child01",1558583511366354,NA,"trial_sequence_A",NA
"lmu_child01",1558583511382852,NA,"trial_sequence_A",NA
"lmu_child01",1558583511399599,NA,"trial_sequence_A",NA
"lmu_child01",1558583511416221,NA,"trial_sequence_A",NA
"lmu_child01",1558583511432969,NA,"trial_sequence_A",NA
"lmu_child01",1558583511449466,NA,"trial_sequence_A",NA
"lmu_child01",1558583511466212,NA,"trial_sequence_A",NA
"lmu_child01",1558583511482962,NA,"trial_sequence_A",NA
"lmu_child01",1558583511499459,NA,"trial_sequence_A",NA
"lmu_child01",1558583511516205,NA,"trial_sequence_A",NA
"lmu_child01",1558583511532827,NA,"trial_sequence_A",NA
"lmu_child01",1558583511549574,NA,"trial_sequence_A",NA
"lmu_child01",1558583511566070,NA,"trial_sequence_A",NA
"lmu_child01",1558583511582818,NA,"trial_sequence_A",NA
"lmu_child01",1558583511599454,NA,"trial_sequence_A",NA
"lmu_child01",1558583511616201,NA,"trial_sequence_A",NA
"lmu_child01",1558583511632700,NA,"trial_sequence_A",NA
"lmu_child01",1558583511649435,NA,"trial_sequence_A",NA
"lmu_child01",1558583511666070,NA,"trial_sequence_A",NA
"lmu_child01",1558583511682682,NA,"trial_sequence_A",NA
"lmu_child01",1558583511699302,NA,"trial_sequence_A",NA
"lmu_child01",1558583511716063,NA,"trial_sequence_A",NA
"lmu_child01",1558583511732672,NA,"trial_sequence_A",NA
"lmu_child01",1558583511749294,NA,"trial_sequence_A",NA
"lmu_child01",1558583511766054,NA,"trial_sequence_A",NA
"lmu_child01",1558583511782663,NA,"trial_sequence_A",NA
"lmu_child01",1558583511799285,NA,"trial_sequence_A",NA
"lmu_child01",1558583511815908,NA,"trial_sequence_A",NA
"lmu_child01",1558583511832657,NA,"trial_sequence_A",NA
"lmu_child01",1558583511849279,NA,"trial_sequence_A",NA
"lmu_child01",1558583511865902,NA,"trial_sequence_A",NA
"lmu_child01",1558583511882521,NA,"trial_sequence_A",NA
"lmu_child01",1558583511899143,NA,"trial_sequence_A",NA
"lmu_child01",1558583511915891,NA,"trial_sequence_A",NA
"lmu_child01",1558583511932513,NA,"trial_sequence_A",NA
"lmu_child01",1558583511949262,NA,"trial_sequence_A",NA
"lmu_child01",1558583511965776,NA,"trial_sequence_A",NA
"lmu_child01",1558583511982521,NA,"trial_sequence_A",NA
"lmu_child01",1558583511999140,NA,"trial_sequence_A",NA
"lmu_child01",1558583512015878,NA,"trial_sequence_A",NA
"lmu_child01",1558583512032378,NA,"trial_sequence_A",NA
"lmu_child01",1558583512049124,NA,"trial_sequence_A",NA
"lmu_child01",1558583512065746,NA,"trial_sequence_A",NA
"lmu_child01",1558583512082369,NA,"trial_sequence_A",NA
"lmu_child01",1558583512099116,NA,"trial_sequence_A",NA
"lmu_child01",1558583512115739,NA,"trial_sequence_A",NA
"lmu_child01",1558583512132363,NA,"trial_sequence_A",NA
"lmu_child01",1558583512148994,NA,"trial_sequence_A",NA
"lmu_child01",1558583512165734,NA,"trial_sequence_A",NA
"lmu_child01",1558583512182357,NA,"trial_sequence_A",NA
"lmu_child01",1558583512198986,NA,"trial_sequence_A",NA
"lmu_child01",1558583512215600,NA,"trial_sequence_A",NA
"lmu_child01",1558583512232348,NA,"trial_sequence_A",NA
"lmu_child01",1558583512248974,NA,"trial_sequence_A",NA
"lmu_child01",1558583512265593,NA,"trial_sequence_A",NA
"lmu_child01",1558583512282342,NA,"trial_sequence_A",NA
"lmu_child01",1558583512298969,NA,"trial_sequence_A",NA
"lmu_child01",1558583512315585,NA,"trial_sequence_A",NA
"lmu_child01",1558583512332208,NA,"trial_sequence_A",NA
"lmu_child01",1558583512348957,NA,"trial_sequence_A",NA
"lmu_child01",1558583512365578,NA,"trial_sequence_A",NA
"lmu_child01",1558583512382200,NA,"trial_sequence_A",NA
"lmu_child01",1558583512398945,NA,"trial_sequence_A",NA
"lmu_child01",1558583512415569,NA,"trial_sequence_A",NA
"lmu_child01",1558583512432189,NA,"trial_sequence_A",NA
"lmu_child01",1558583512448812,NA,"trial_sequence_A",NA
"lmu_child01",1558583512465560,NA,"trial_sequence_A",NA
"lmu_child01",1558583512482182,NA,"trial_sequence_A",NA
"lmu_child01",1558583512498804,NA,"trial_sequence_A",NA
"lmu_child01",1558583512515427,NA,"trial_sequence_A",NA
"lmu_child01",1558583512532175,NA,"trial_sequence_A",NA
